local authority code,local authority name,LSOA code,residents,hours worked 15 or less,hours worked 16 to 30,hours worked 31 to 48,hours worked 49 or more
E09000009,Ealing,E01001284,821,84,140,498,99
E09000009,Ealing,E01001285,798,78,159,462,99
E09000009,Ealing,E01001286,769,68,164,454,83
E09000009,Ealing,E01001287,590,72,136,326,56
E09000009,Ealing,E01001288,774,56,137,482,99
E09000009,Ealing,E01001289,716,57,129,418,112
E09000009,Ealing,E01001290,1043,87,163,640,153
E09000009,Ealing,E01001291,605,49,116,389,51
E09000009,Ealing,E01001292,851,79,163,543,66
E09000009,Ealing,E01001293,911,110,192,541,68
E09000009,Ealing,E01001294,912,72,175,595,70
E09000009,Ealing,E01001295,898,87,181,555,75
E09000009,Ealing,E01001296,684,68,120,435,61
E09000009,Ealing,E01001297,843,75,161,542,65
E09000009,Ealing,E01001298,787,85,135,497,70
E09000009,Ealing,E01001299,926,96,164,515,151
E09000009,Ealing,E01001300,973,65,142,585,181
E09000009,Ealing,E01001301,969,62,113,641,153
E09000009,Ealing,E01001302,921,57,143,595,126
E09000009,Ealing,E01001303,964,53,163,572,176
E09000009,Ealing,E01001304,974,69,115,633,157
E09000009,Ealing,E01001305,962,81,176,558,147
E09000009,Ealing,E01001306,929,73,129,582,145
E09000009,Ealing,E01001307,983,81,153,635,114
E09000009,Ealing,E01001308,1040,78,165,687,110
E09000009,Ealing,E01001309,929,65,178,566,120
E09000009,Ealing,E01001310,886,70,144,585,87
E09000009,Ealing,E01001311,904,69,148,584,103
E09000009,Ealing,E01001312,948,83,197,565,103
E09000009,Ealing,E01001313,880,77,157,565,81
E09000009,Ealing,E01001314,857,75,167,516,99
E09000009,Ealing,E01001315,732,50,129,486,67
E09000009,Ealing,E01001316,665,63,117,413,72
E09000009,Ealing,E01001317,815,69,156,493,97
E09000009,Ealing,E01001318,733,47,136,487,63
E09000009,Ealing,E01001319,714,48,138,465,63
E09000009,Ealing,E01001320,568,35,146,327,60
E09000009,Ealing,E01001321,899,73,186,545,95
E09000009,Ealing,E01001322,869,70,146,557,96
E09000009,Ealing,E01001323,880,79,180,523,98
E09000009,Ealing,E01001324,733,55,138,470,70
E09000009,Ealing,E01001325,713,70,140,436,67
E09000009,Ealing,E01001326,689,59,118,445,67
E09000009,Ealing,E01001327,754,79,137,464,74
E09000009,Ealing,E01001328,674,75,150,386,63
E09000009,Ealing,E01001329,751,68,168,437,78
E09000009,Ealing,E01001330,649,53,139,396,61
E09000009,Ealing,E01001331,604,57,131,365,51
E09000009,Ealing,E01001332,621,57,123,385,56
E09000009,Ealing,E01001333,742,85,147,454,56
E09000009,Ealing,E01001334,563,73,134,308,48
E09000009,Ealing,E01001335,823,69,139,515,100
E09000009,Ealing,E01001336,673,62,126,414,71
E09000009,Ealing,E01001337,677,78,113,415,71
E09000009,Ealing,E01001338,763,89,136,478,60
E09000009,Ealing,E01001339,663,65,142,399,57
E09000009,Ealing,E01001340,743,63,111,494,75
E09000009,Ealing,E01001341,862,60,178,531,93
E09000009,Ealing,E01001342,931,62,158,610,101
E09000009,Ealing,E01001343,771,63,135,488,85
E09000009,Ealing,E01001344,1124,95,183,678,168
E09000009,Ealing,E01001345,749,48,161,461,79
E09000009,Ealing,E01001346,938,75,181,558,124
E09000009,Ealing,E01001347,846,62,150,509,125
E09000009,Ealing,E01001348,824,60,132,539,93
E09000009,Ealing,E01001349,668,72,106,416,74
E09000009,Ealing,E01001350,781,59,91,472,159
E09000009,Ealing,E01001351,979,83,142,609,145
E09000009,Ealing,E01001352,859,67,104,508,180
E09000009,Ealing,E01001353,884,63,134,548,139
E09000009,Ealing,E01001354,1012,79,141,610,182
E09000009,Ealing,E01001355,871,68,122,548,133
E09000009,Ealing,E01001356,677,75,156,378,68
E09000009,Ealing,E01001357,491,42,88,309,52
E09000009,Ealing,E01001358,535,64,134,288,49
E09000009,Ealing,E01001359,900,113,179,556,52
E09000009,Ealing,E01001360,809,73,146,525,65
E09000009,Ealing,E01001361,720,94,138,424,64
E09000009,Ealing,E01001362,869,102,179,542,46
E09000009,Ealing,E01001363,674,78,128,419,49
E09000009,Ealing,E01001364,608,73,134,349,52
E09000009,Ealing,E01001365,933,89,180,582,82
E09000009,Ealing,E01001366,805,80,161,485,79
E09000009,Ealing,E01001367,738,86,175,430,47
E09000009,Ealing,E01001368,705,69,143,431,62
E09000009,Ealing,E01001369,805,64,162,519,60
E09000009,Ealing,E01001370,816,87,142,500,87
E09000009,Ealing,E01001371,843,77,177,516,73
E09000009,Ealing,E01001372,762,82,150,471,59
E09000009,Ealing,E01001373,655,64,129,411,51
E09000009,Ealing,E01001374,1050,60,132,602,256
E09000009,Ealing,E01001375,975,68,109,528,270
E09000009,Ealing,E01001376,888,54,114,555,165
E09000009,Ealing,E01001377,891,69,122,441,259
E09000009,Ealing,E01001379,958,56,120,512,270
E09000009,Ealing,E01001380,1047,65,119,622,241
E09000009,Ealing,E01001381,978,75,159,578,166
E09000009,Ealing,E01001382,803,69,122,473,139
E09000009,Ealing,E01001383,1038,61,152,664,161
E09000009,Ealing,E01001384,1037,62,128,662,185
E09000009,Ealing,E01001385,958,72,124,609,153
E09000009,Ealing,E01001386,984,62,117,584,221
E09000009,Ealing,E01001387,913,58,109,565,181
E09000009,Ealing,E01001388,800,75,123,493,109
E09000009,Ealing,E01001389,991,80,139,620,152
E09000009,Ealing,E01032572,1002,47,99,621,235
E09000009,Ealing,E01032743,940,73,168,588,111
E09000009,Ealing,E01032744,608,53,115,385,55
E09000009,Ealing,E01034026,528,26,49,385,68
E09000009,Ealing,E01034027,1093,79,143,739,132
E09000009,Ealing,E01034028,724,39,92,476,117
E09000009,Ealing,E01034029,718,34,83,469,132
E09000009,Ealing,E01034030,1278,72,118,853,235
E09000009,Ealing,E01034031,0,0,0,0,0
E09000010,Enfield,E01001390,1202,103,203,749,147
E09000010,Enfield,E01001391,863,80,155,534,94
E09000010,Enfield,E01001392,1010,94,171,610,135
E09000010,Enfield,E01001393,1229,98,218,743,170
E09000010,Enfield,E01001394,790,72,153,475,90
E09000010,Enfield,E01001395,664,77,159,369,59
E09000010,Enfield,E01001396,701,68,127,430,76
E09000010,Enfield,E01001397,970,92,194,595,89
E09000010,Enfield,E01001398,751,82,125,449,95
E09000010,Enfield,E01001399,771,83,142,462,84
E09000010,Enfield,E01001400,536,49,110,311,66
E09000010,Enfield,E01001401,649,57,116,407,69
E09000010,Enfield,E01001402,953,86,154,555,158
E09000010,Enfield,E01001403,910,92,155,555,108
E09000010,Enfield,E01001404,671,71,125,398,77
E09000010,Enfield,E01001405,810,68,111,477,154
E09000010,Enfield,E01001406,778,75,163,444,96
E09000010,Enfield,E01001407,642,56,114,387,85
E09000010,Enfield,E01001408,895,61,165,552,117
E09000010,Enfield,E01001409,816,63,170,492,91
E09000010,Enfield,E01001410,826,72,171,512,71
E09000010,Enfield,E01001411,933,80,179,575,99
E09000010,Enfield,E01001412,854,96,177,445,136
E09000010,Enfield,E01001413,836,85,156,469,126
E09000010,Enfield,E01001414,575,70,116,347,42
E09000010,Enfield,E01001415,703,69,144,386,104
E09000010,Enfield,E01001416,1052,132,198,556,166
E09000010,Enfield,E01001417,808,103,161,348,196
E09000010,Enfield,E01001418,735,90,133,398,114
E09000010,Enfield,E01001419,738,75,112,444,107
E09000010,Enfield,E01001420,682,74,164,348,96
E09000010,Enfield,E01001421,717,89,169,380,79
E09000010,Enfield,E01001422,760,101,117,342,200
E09000010,Enfield,E01001423,515,64,124,285,42
E09000010,Enfield,E01001424,579,57,145,336,41
E09000010,Enfield,E01001425,624,77,183,309,55
E09000010,Enfield,E01001426,701,84,182,391,44
E09000010,Enfield,E01001427,601,72,157,321,51
E09000010,Enfield,E01001428,553,53,142,314,44
E09000010,Enfield,E01001429,796,111,194,438,53
E09000010,Enfield,E01001430,558,66,176,273,43
E09000010,Enfield,E01001431,564,58,133,325,48
E09000010,Enfield,E01001432,756,73,211,415,57
E09000010,Enfield,E01001433,670,62,150,396,62
E09000010,Enfield,E01001434,688,70,159,384,75
E09000010,Enfield,E01001435,631,57,124,390,60
E09000010,Enfield,E01001436,768,66,164,475,63
E09000010,Enfield,E01001437,868,75,213,481,99
E09000010,Enfield,E01001438,654,68,143,378,65
E09000010,Enfield,E01001439,725,66,205,368,86
E09000010,Enfield,E01001440,644,67,132,387,58
E09000010,Enfield,E01001441,609,66,131,356,56
E09000010,Enfield,E01001442,544,49,147,309,39
E09000010,Enfield,E01001444,770,74,173,442,81
E09000010,Enfield,E01001445,1026,79,194,622,131
E09000010,Enfield,E01001446,786,57,143,516,70
E09000010,Enfield,E01001447,723,77,165,433,48
E09000010,Enfield,E01001448,736,75,137,450,74
E09000010,Enfield,E01001449,653,57,129,378,89
E09000010,Enfield,E01001450,940,74,150,572,144
E09000010,Enfield,E01001451,787,73,133,451,130
E09000010,Enfield,E01001452,531,76,94,258,103
E09000010,Enfield,E01001453,789,83,148,420,138
E09000010,Enfield,E01001454,760,84,137,379,160
E09000010,Enfield,E01001455,787,90,156,422,119
E09000010,Enfield,E01001456,859,100,148,444,167
E09000010,Enfield,E01001457,855,66,115,556,118
E09000010,Enfield,E01001458,605,63,176,302,64
E09000010,Enfield,E01001459,735,71,143,456,65
E09000010,Enfield,E01001460,638,61,203,336,38
E09000010,Enfield,E01001461,601,66,149,327,59
E09000010,Enfield,E01001462,547,51,124,329,43
E09000010,Enfield,E01001463,651,62,151,379,59
E09000010,Enfield,E01001464,486,56,97,283,50
E09000010,Enfield,E01001465,646,77,151,356,62
E09000010,Enfield,E01001466,722,68,179,418,57
E09000010,Enfield,E01001467,784,82,193,446,63
E09000010,Enfield,E01001468,611,49,102,348,112
E09000010,Enfield,E01001469,780,66,135,494,85
E09000010,Enfield,E01001470,733,80,150,390,113
E09000010,Enfield,E01001471,930,59,149,603,119
E09000010,Enfield,E01001472,1023,86,174,615,148
E09000010,Enfield,E01001473,661,99,150,344,68
E09000010,Enfield,E01001474,862,75,117,522,148
E09000010,Enfield,E01001475,784,85,142,458,99
E09000010,Enfield,E01001476,697,69,161,412,55
E09000010,Enfield,E01001477,673,83,164,377,49
E09000010,Enfield,E01001478,679,67,151,393,68
E09000010,Enfield,E01001479,697,82,174,386,55
E09000010,Enfield,E01001480,691,73,138,425,55
E09000010,Enfield,E01001481,688,75,155,412,46
E09000010,Enfield,E01001482,701,89,157,405,50
E09000010,Enfield,E01001483,483,64,127,255,37
E09000010,Enfield,E01001484,566,66,126,330,44
E09000010,Enfield,E01001485,530,78,126,287,39
E09000010,Enfield,E01001486,731,60,202,414,55
E09000010,Enfield,E01001487,718,62,188,405,63
E09000010,Enfield,E01001488,749,60,199,437,53
E09000010,Enfield,E01001489,721,83,166,400,72
E09000010,Enfield,E01001491,802,81,214,437,70
E09000010,Enfield,E01001492,903,107,199,525,72
E09000010,Enfield,E01001493,753,80,160,425,88
E09000010,Enfield,E01001494,692,71,140,373,108
E09000010,Enfield,E01001495,1021,84,178,626,133
E09000010,Enfield,E01001496,805,80,158,476,91
E09000010,Enfield,E01001497,638,76,140,346,76
E09000010,Enfield,E01001498,1049,101,213,615,120
E09000010,Enfield,E01001499,728,68,153,443,64
E09000010,Enfield,E01001500,736,69,147,422,98
E09000010,Enfield,E01001501,963,80,158,589,136
E09000010,Enfield,E01001502,710,108,170,389,43
E09000010,Enfield,E01001503,749,80,168,438,63
E09000010,Enfield,E01001504,588,55,162,313,58
E09000010,Enfield,E01001505,691,79,190,365,57
E09000010,Enfield,E01001507,756,80,188,409,79
E09000010,Enfield,E01001508,800,108,185,438,69
E09000010,Enfield,E01001509,701,75,186,378,62
E09000010,Enfield,E01001511,814,78,157,493,86
E09000010,Enfield,E01001512,897,67,163,580,87
E09000010,Enfield,E01001513,695,63,139,424,69
E09000010,Enfield,E01001514,885,73,182,531,99
E09000010,Enfield,E01001515,739,76,157,446,60
E09000010,Enfield,E01001516,748,77,152,441,78
E09000010,Enfield,E01001517,620,73,165,341,41
E09000010,Enfield,E01001518,907,74,161,580,92
E09000010,Enfield,E01001520,787,78,148,455,106
E09000010,Enfield,E01001521,900,65,155,521,159
E09000010,Enfield,E01001522,880,72,152,524,132
E09000010,Enfield,E01001523,844,70,153,470,151
E09000010,Enfield,E01001524,662,58,141,382,81
E09000010,Enfield,E01001525,884,89,142,543,110
E09000010,Enfield,E01001526,761,70,135,426,130
E09000010,Enfield,E01001527,804,51,136,505,112
E09000010,Enfield,E01001528,611,74,152,323,62
E09000010,Enfield,E01001529,700,73,161,378,88
E09000010,Enfield,E01001530,634,53,130,392,59
E09000010,Enfield,E01001531,779,101,113,426,139
E09000010,Enfield,E01001532,947,85,161,523,178
E09000010,Enfield,E01001533,730,82,136,378,134
E09000010,Enfield,E01001534,808,89,138,459,122
E09000010,Enfield,E01001535,722,77,140,400,105
E09000010,Enfield,E01001536,900,64,126,569,141
E09000010,Enfield,E01001537,888,65,180,529,114
E09000010,Enfield,E01001538,860,76,167,512,105
E09000010,Enfield,E01001539,852,93,171,478,110
E09000010,Enfield,E01001540,967,53,154,641,119
E09000010,Enfield,E01001541,841,57,140,523,121
E09000010,Enfield,E01001542,703,50,146,433,74
E09000010,Enfield,E01001543,807,85,142,481,99
E09000010,Enfield,E01001544,753,76,147,442,88
E09000010,Enfield,E01001545,637,82,140,368,47
E09000010,Enfield,E01001546,772,74,158,475,65
E09000010,Enfield,E01001547,732,65,167,427,73
E09000010,Enfield,E01001548,727,65,155,439,68
E09000010,Enfield,E01001549,684,65,194,376,49
E09000010,Enfield,E01001550,628,60,140,364,64
E09000010,Enfield,E01001551,613,64,138,356,55
E09000010,Enfield,E01001552,829,73,169,484,103
E09000010,Enfield,E01001553,567,65,120,332,50
E09000010,Enfield,E01001554,627,84,183,309,51
E09000010,Enfield,E01001555,726,121,177,382,46
E09000010,Enfield,E01001556,730,73,163,418,76
E09000010,Enfield,E01001557,632,68,150,361,53
E09000010,Enfield,E01001558,553,59,166,287,41
E09000010,Enfield,E01001559,785,80,210,440,55
E09000010,Enfield,E01001560,677,65,170,377,65
E09000010,Enfield,E01001562,631,65,156,357,53
E09000010,Enfield,E01001563,871,76,147,511,137
E09000010,Enfield,E01001564,870,79,145,496,150
E09000010,Enfield,E01001565,817,69,140,479,129
E09000010,Enfield,E01001566,933,84,163,522,164
E09000010,Enfield,E01001567,778,83,148,407,140
E09000010,Enfield,E01001568,767,85,143,401,138
E09000010,Enfield,E01001569,1000,80,167,554,199
E09000010,Enfield,E01001570,903,69,178,527,129
E09000010,Enfield,E01032574,794,85,195,458,56
E09000010,Enfield,E01033146,562,51,162,301,48
E09000010,Enfield,E01033148,734,61,150,441,82
E09000010,Enfield,E01033150,733,55,140,443,95
E09000010,Enfield,E01033151,472,59,133,243,37
E09000010,Enfield,E01033926,1055,116,309,555,75
E09000010,Enfield,E01033927,711,69,139,416,87
E09000010,Enfield,E01033928,655,42,91,421,101
E09000011,Greenwich,E01001571,802,69,164,494,75
E09000011,Greenwich,E01001572,817,53,141,529,94
E09000011,Greenwich,E01001573,712,51,161,433,67
E09000011,Greenwich,E01001574,631,43,132,393,63
E09000011,Greenwich,E01001575,616,59,145,357,55
E09000011,Greenwich,E01001576,574,53,127,351,43
E09000011,Greenwich,E01001577,687,55,150,412,70
E09000011,Greenwich,E01001578,939,69,160,607,103
E09000011,Greenwich,E01001579,666,54,145,410,57
E09000011,Greenwich,E01001580,1065,92,97,603,273
E09000011,Greenwich,E01001581,888,74,83,538,193
E09000011,Greenwich,E01001582,647,58,90,374,125
E09000011,Greenwich,E01001583,959,42,86,586,245
E09000011,Greenwich,E01001584,830,54,106,448,222
E09000011,Greenwich,E01001585,797,60,97,466,174
E09000011,Greenwich,E01001586,672,51,98,393,130
E09000011,Greenwich,E01001587,1067,66,126,629,246
E09000011,Greenwich,E01001588,709,69,157,400,83
E09000011,Greenwich,E01001589,757,65,153,456,83
E09000011,Greenwich,E01001590,935,85,168,551,131
E09000011,Greenwich,E01001591,830,85,173,464,108
E09000011,Greenwich,E01001592,975,81,154,598,142
E09000011,Greenwich,E01001593,926,65,117,576,168
E09000011,Greenwich,E01001594,795,76,160,461,98
E09000011,Greenwich,E01001595,771,83,187,422,79
E09000011,Greenwich,E01001596,786,92,141,434,119
E09000011,Greenwich,E01001597,742,57,125,447,113
E09000011,Greenwich,E01001598,804,71,143,490,100
E09000011,Greenwich,E01001599,815,77,155,472,111
E09000011,Greenwich,E01001600,797,70,128,489,110
E09000011,Greenwich,E01001601,776,60,144,467,105
E09000011,Greenwich,E01001602,768,73,160,449,86
E09000011,Greenwich,E01001603,653,71,97,425,60
E09000011,Greenwich,E01001604,774,78,119,465,112
E09000011,Greenwich,E01001605,813,64,140,488,121
E09000011,Greenwich,E01001606,913,81,149,555,128
E09000011,Greenwich,E01001607,718,59,142,418,99
E09000011,Greenwich,E01001608,685,72,126,359,128
E09000011,Greenwich,E01001609,738,81,141,396,120
E09000011,Greenwich,E01001610,850,78,152,495,125
E09000011,Greenwich,E01001611,781,67,161,450,103
E09000011,Greenwich,E01001613,768,87,126,458,97
E09000011,Greenwich,E01001614,704,91,130,379,104
E09000011,Greenwich,E01001615,810,66,133,482,129
E09000011,Greenwich,E01001617,760,69,115,465,111
E09000011,Greenwich,E01001618,698,60,140,417,81
E09000011,Greenwich,E01001619,1012,63,171,635,143
E09000011,Greenwich,E01001620,620,46,132,375,67
E09000011,Greenwich,E01001621,692,63,118,428,83
E09000011,Greenwich,E01001623,807,60,145,513,89
E09000011,Greenwich,E01001624,728,53,154,461,60
E09000011,Greenwich,E01001625,663,70,130,402,61
E09000011,Greenwich,E01001629,939,67,206,584,82
E09000011,Greenwich,E01001631,831,78,169,514,70
E09000011,Greenwich,E01001632,1127,140,284,613,90
E09000011,Greenwich,E01001633,674,68,135,393,78
E09000011,Greenwich,E01001634,640,52,159,358,71
E09000011,Greenwich,E01001635,774,65,158,465,86
E09000011,Greenwich,E01001636,762,99,142,435,86
E09000011,Greenwich,E01001637,783,84,158,448,93
E09000011,Greenwich,E01001638,872,72,164,521,115
E09000011,Greenwich,E01001641,958,79,118,500,261
E09000011,Greenwich,E01001642,1004,73,101,534,296
E09000011,Greenwich,E01001644,1394,93,122,894,285
E09000011,Greenwich,E01001645,626,52,121,384,69
E09000011,Greenwich,E01001646,1375,93,207,859,216
E09000011,Greenwich,E01001647,639,54,128,352,105
E09000011,Greenwich,E01001648,1042,75,156,631,180
E09000011,Greenwich,E01001649,709,52,136,458,63
E09000011,Greenwich,E01001650,755,73,145,471,66
E09000011,Greenwich,E01001651,716,68,137,443,68
E09000011,Greenwich,E01001652,813,60,109,507,137
E09000011,Greenwich,E01001653,631,58,128,375,70
E09000011,Greenwich,E01001654,590,47,118,350,75
E09000011,Greenwich,E01001655,619,58,135,371,55
E09000011,Greenwich,E01001656,584,64,73,353,94
E09000011,Greenwich,E01001657,748,64,113,398,173
E09000011,Greenwich,E01001658,733,57,123,445,108
E09000011,Greenwich,E01001659,650,54,142,358,96
E09000011,Greenwich,E01001660,644,73,135,355,81
E09000011,Greenwich,E01001661,620,59,128,346,87
E09000011,Greenwich,E01001664,1058,73,109,661,215
E09000011,Greenwich,E01001665,1089,101,158,643,187
E09000011,Greenwich,E01001666,945,97,174,552,122
E09000011,Greenwich,E01001669,832,95,157,508,72
E09000011,Greenwich,E01001671,741,61,154,455,71
E09000011,Greenwich,E01001672,906,107,211,496,92
E09000011,Greenwich,E01001673,738,89,157,421,71
E09000011,Greenwich,E01001674,833,91,184,483,75
E09000011,Greenwich,E01001675,929,95,271,485,78
E09000011,Greenwich,E01001676,712,55,173,431,53
E09000011,Greenwich,E01001677,926,98,212,524,92
E09000011,Greenwich,E01001678,787,71,171,471,74
E09000011,Greenwich,E01001679,716,68,110,444,94
E09000011,Greenwich,E01001680,771,51,152,450,118
E09000011,Greenwich,E01001681,494,43,93,298,60
E09000011,Greenwich,E01001682,642,46,102,402,92
E09000011,Greenwich,E01001683,813,67,158,481,107
E09000011,Greenwich,E01001684,661,67,127,400,67
E09000011,Greenwich,E01001685,706,62,139,439,66
E09000011,Greenwich,E01001686,806,62,163,481,100
E09000011,Greenwich,E01001687,532,45,97,342,48
E09000011,Greenwich,E01001688,1117,85,230,706,96
E09000011,Greenwich,E01001690,865,53,174,568,70
E09000011,Greenwich,E01001692,538,50,111,318,59
E09000011,Greenwich,E01001693,622,50,159,349,64
E09000011,Greenwich,E01001694,742,62,157,441,82
E09000011,Greenwich,E01001695,661,90,158,348,65
E09000011,Greenwich,E01001696,484,53,132,234,65
E09000011,Greenwich,E01001697,897,103,219,486,89
E09000011,Greenwich,E01001698,682,73,144,400,65
E09000011,Greenwich,E01001699,987,74,130,448,335
E09000011,Greenwich,E01001700,893,86,232,477,98
E09000011,Greenwich,E01001701,601,36,95,352,118
E09000011,Greenwich,E01001702,529,75,163,241,50
E09000011,Greenwich,E01001703,695,81,166,401,47
E09000011,Greenwich,E01001704,769,49,152,472,96
E09000011,Greenwich,E01001705,722,73,168,426,55
E09000011,Greenwich,E01001708,772,67,133,477,95
E09000011,Greenwich,E01001710,557,68,153,303,33
E09000011,Greenwich,E01001712,870,59,156,524,131
E09000011,Greenwich,E01032567,745,60,124,489,72
E09000011,Greenwich,E01033727,983,152,177,523,131
E09000011,Greenwich,E01033728,877,34,37,574,232
E09000011,Greenwich,E01033729,949,278,210,380,81
E09000011,Greenwich,E01033732,630,35,69,385,141
E09000011,Greenwich,E01033734,776,40,79,491,166
E09000011,Greenwich,E01033735,554,55,93,330,76
E09000011,Greenwich,E01033736,853,32,56,544,221
E09000011,Greenwich,E01033737,609,68,138,347,56
E09000011,Greenwich,E01033738,609,65,97,351,96
E09000011,Greenwich,E01033739,704,63,127,432,82
E09000011,Greenwich,E01033740,745,61,150,431,103
E09000011,Greenwich,E01033741,875,78,184,521,92
E09000011,Greenwich,E01033742,763,40,109,499,115
E09000011,Greenwich,E01033743,817,71,186,494,66
E09000011,Greenwich,E01033744,776,59,149,497,71
E09000011,Greenwich,E01033745,788,65,151,484,88
E09000011,Greenwich,E01033746,788,47,78,450,213
E09000011,Greenwich,E01034173,1057,112,245,613,87
E09000011,Greenwich,E01034174,156,11,34,94,17
E09000011,Greenwich,E01034175,140,11,35,83,11
E09000011,Greenwich,E01034176,648,39,145,399,65
E09000011,Greenwich,E01034177,0,0,0,0,0
E09000011,Greenwich,E01034178,0,0,0,0,0
E09000011,Greenwich,E01034179,417,73,73,214,57
E09000011,Greenwich,E01034180,577,56,103,348,70
E09000011,Greenwich,E01034181,423,11,25,284,103
E09000011,Greenwich,E01034182,340,13,32,214,81
E09000011,Greenwich,E01034183,330,26,46,206,52
E09000011,Greenwich,E01034184,202,10,16,119,57
E09000011,Greenwich,E01034185,491,30,61,296,104
E09000011,Greenwich,E01034186,198,11,11,121,55
E09000011,Greenwich,E01034187,534,33,65,356,80
E09000011,Greenwich,E01034188,0,0,0,0,0
E09000011,Greenwich,E01034189,0,0,0,0,0
E09000011,Greenwich,E01034190,661,80,140,354,87
E09000011,Greenwich,E01034191,132,9,30,79,14
E09000011,Greenwich,E01034192,969,82,142,543,202
E09000011,Greenwich,E01034193,0,0,0,0,0
E09000011,Greenwich,E01034194,258,7,20,169,62
E09000011,Greenwich,E01034195,0,0,0,0,0
E09000011,Greenwich,E01034196,541,30,20,362,129
E09000011,Greenwich,E01034198,1272,120,217,766,169
E09000012,Hackney,E01001714,656,62,129,387,78
E09000012,Hackney,E01001715,953,49,98,663,143
E09000012,Hackney,E01001716,745,64,104,477,100
E09000012,Hackney,E01001717,589,40,94,376,79
E09000012,Hackney,E01001718,1284,92,130,764,298
E09000012,Hackney,E01001719,542,50,99,330,63
E09000012,Hackney,E01001720,1237,79,132,768,258
E09000012,Hackney,E01001722,887,91,190,500,106
E09000012,Hackney,E01001723,998,105,219,559,115
E09000012,Hackney,E01001724,1362,109,229,809,215
E09000012,Hackney,E01001725,647,55,217,315,60
E09000012,Hackney,E01001726,523,46,172,252,53
E09000012,Hackney,E01001727,786,80,223,393,90
E09000012,Hackney,E01001728,619,93,277,218,31
E09000012,Hackney,E01001729,809,69,175,490,75
E09000012,Hackney,E01001730,685,68,152,405,60
E09000012,Hackney,E01001731,1145,91,218,700,136
E09000012,Hackney,E01001732,633,58,137,368,70
E09000012,Hackney,E01001733,959,88,199,539,133
E09000012,Hackney,E01001734,992,78,208,585,121
E09000012,Hackney,E01001735,773,59,136,468,110
E09000012,Hackney,E01001736,926,56,156,581,133
E09000012,Hackney,E01001737,1114,63,173,676,202
E09000012,Hackney,E01001738,1041,59,164,649,169
E09000012,Hackney,E01001739,1236,80,191,762,203
E09000012,Hackney,E01001740,624,61,152,341,70
E09000012,Hackney,E01001741,869,69,144,483,173
E09000012,Hackney,E01001742,955,67,175,560,153
E09000012,Hackney,E01001744,969,86,184,536,163
E09000012,Hackney,E01001745,1070,107,201,601,161
E09000012,Hackney,E01001746,606,51,177,319,59
E09000012,Hackney,E01001747,1229,98,186,742,203
E09000012,Hackney,E01001749,1057,65,146,643,203
E09000012,Hackney,E01001750,1005,66,172,559,208
E09000012,Hackney,E01001751,1065,49,129,596,291
E09000012,Hackney,E01001753,625,58,146,354,67
E09000012,Hackney,E01001755,763,74,159,446,84
E09000012,Hackney,E01001756,1401,79,185,848,289
E09000012,Hackney,E01001757,716,66,192,404,54
E09000012,Hackney,E01001758,931,74,172,575,110
E09000012,Hackney,E01001759,922,79,158,541,144
E09000012,Hackney,E01001760,945,70,159,587,129
E09000012,Hackney,E01001761,895,74,175,517,129
E09000012,Hackney,E01001762,1067,75,170,611,211
E09000012,Hackney,E01001763,841,79,137,483,142
E09000012,Hackney,E01001764,847,68,157,523,99
E09000012,Hackney,E01001765,591,76,151,324,40
E09000012,Hackney,E01001767,792,67,167,450,108
E09000012,Hackney,E01001768,1034,78,188,615,153
E09000012,Hackney,E01001769,898,72,144,577,105
E09000012,Hackney,E01001770,730,79,171,395,85
E09000012,Hackney,E01001772,415,41,104,220,50
E09000012,Hackney,E01001773,965,69,157,543,196
E09000012,Hackney,E01001774,1111,72,174,659,206
E09000012,Hackney,E01001775,745,63,116,452,114
E09000012,Hackney,E01001776,624,47,109,376,92
E09000012,Hackney,E01001777,1228,86,171,753,218
E09000012,Hackney,E01001780,884,52,162,484,186
E09000012,Hackney,E01001781,662,82,123,360,97
E09000012,Hackney,E01001783,755,98,168,400,89
E09000012,Hackney,E01001784,969,115,172,539,143
E09000012,Hackney,E01001785,684,56,135,397,96
E09000012,Hackney,E01001786,655,57,166,382,50
E09000012,Hackney,E01001787,471,53,103,258,57
E09000012,Hackney,E01001788,492,50,114,279,49
E09000012,Hackney,E01001789,871,97,181,466,127
E09000012,Hackney,E01001790,465,60,120,249,36
E09000012,Hackney,E01001791,604,70,149,314,71
E09000012,Hackney,E01001792,816,84,153,489,90
E09000012,Hackney,E01001793,907,68,167,558,114
E09000012,Hackney,E01001794,961,88,178,559,136
E09000012,Hackney,E01001795,774,55,150,455,114
E09000012,Hackney,E01001796,900,71,175,546,108
E09000012,Hackney,E01001798,657,73,159,362,63
E09000012,Hackney,E01001799,442,43,156,193,50
E09000012,Hackney,E01001800,690,91,256,293,50
E09000012,Hackney,E01001801,588,72,166,259,91
E09000012,Hackney,E01001802,482,52,156,239,35
E09000012,Hackney,E01001803,953,68,190,543,152
E09000012,Hackney,E01001804,545,57,181,261,46
E09000012,Hackney,E01001805,734,51,134,436,113
E09000012,Hackney,E01001806,788,60,132,470,126
E09000012,Hackney,E01001807,780,58,213,407,102
E09000012,Hackney,E01001808,655,72,291,232,60
E09000012,Hackney,E01001809,678,85,234,296,63
E09000012,Hackney,E01001811,552,67,150,301,34
E09000012,Hackney,E01001812,620,71,217,274,58
